Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,202,0,0,88,166,0,0,0,0,0,0,0,0,0,0,0,196,202,88,0,0,0,0,0,0,0,166,0,48,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,46,0,138,0,0,0,138,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,78,0,0,240,110,0,250,0,0,250,0,0,0,0,0,16,240,0,0,0,110,0,16,3172,250
75,0,0,0,0,0,0,180,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,102,0,0,180,0,0,168,204,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,164,178,0,178,0,204,0,30,64,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,64,0,0,0,0,0,0,0,0,0,88,252,0,0,0,0,60,60,0,0,0,0,116,0,0,0,116,236,0,0,0,0,236,0,0,0,252,0,0,0,0,0,0,0,0,0,0,3700,252
76,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,98,200,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,200,98,0,0,0,0,0,0,0,150,0,0,0,96,0,136,0,0,0,0,0,0,0,194,0,22,0,0,0,96,0,0,0,0,0,0,0,194,22,136,0,0,0,0,0,0,254,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,202,0,0,0,0,0,202,0,0,0,254,0,0,0,0,0,0,0,0,0,3244,254
77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,74,0,0,0,0,74,0,0,0,0,0,0,0,0,0,182,0,0,166,0,0,194,0,0,0,0,0,0,0,94,0,194,0,0,0,0,182,94,0,166,0,0,0,0,0,12,12,0,0,116,160,30,0,0,0,0,0,206,0,0,0,0,0,0,0,162,0,0,160,30,0,0,206,0,162,0,0,0,0,116,0,222,0,22,58,72,44,72,22,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,24,222,0,0,44,0,0,24,3816,222
78,0,0,0,40,0,0,178,116,100,40,0,0,0,0,0,100,0,0,0,0,174,0,0,0,0,116,174,0,0,178,0,0,0,0,0,0,100,0,0,0,200,0,0,188,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,200,188,100,0,0,0,0,0,108,162,0,0,24,0,0,0,0,0,0,138,0,24,0,0,118,0,0,0,4,0,0,0,0,0,0,0,138,0,118,0,0,0,0,0,0,4,0,38,0,88,0,0,0,28,0,0,0,0,0,0,0,88,120,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,38,0,0,28,3848,200
79,0,0,68,0,94,126,198,0,0,56,66,56,0,0,68,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,66,198,126,120,0,0,0,176,0,0,0,0,220,0,0,0,210,0,0,0,188,0,0,0,0,0,210,160,0,220,0,176,188,0,0,0,0,160,0,0,0,0,0,0,0,0,0,104,184,0,0,20,186,0,0,0,0,98,20,0,0,0,0,0,0,0,184,0,0,0,186,0,0,98,104,0,0,14,24,0,0,24,94,0,0,0,104,138,0,94,0,80,104,0,0,138,14,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,5456,220
80,0,0,0,0,42,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,52,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,42,0,202,0,42,0,0,0,0,0,0,0,0,174,202,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,178,0,0,0,0,128,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,96,222,0,68,0,0,96,0,0,0,0,120,0,0,0,0,94,0,0,222,0,0,94,68,0,2836,222
81,52,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,196,0,0,0,0,0,0,0,22,196,88,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,48,0,88,152,0,0,0,0,0,0,0,2,0,0,0,0,152,0,0,0,0,0,0,0,88,0,0,2,48,0,0,0,66,0,0,0,0,0,0,0,0,0,0,168,0,0,0,66,0,120,0,0,0,0,120,0,0,0,0,0,0,0,0,168,0,0,2004,196
82,0,64,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,122,0,0,0,0,34,0,204,0,0,0,0,142,0,0,0,0,0,204,34,0,0,0,0,0,0,122,0,0,0,0,142,0,0,0,0,0,0,0,0,14,0,68,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,14,1832,204
83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,170,0,0,0,0,0,0,0,174,0,82,170,0,36,0,174,0,0,0,0,0,0,0,0,0,36,0,0,52,120,0,0,0,0,46,0,0,0,182,0,0,0,80,0,0,0,0,0,0,182,0,0,0,0,0,0,0,52,80,0,120,0,46,0,0,0,112,0,0,14,0,0,0,0,0,0,0,0,112,0,60,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,14,2596,182
84,30,0,0,30,0,0,206,0,0,0,0,164,0,0,0,0,0,0,0,0,204,164,0,206,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,176,0,70,0,130,0,70,158,0,0,176,0,0,0,0,158,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,170,0,0,0,0,0,0,0,0,170,140,0,0,0,0,0,0,0,110,0,110,0,0,3460,206
85,0,56,0,0,0,0,196,0,76,0,138,0,0,0,56,0,0,0,76,0,0,0,0,0,0,138,0,0,196,0,0,0,0,0,0,0,0,0,0,26,180,0,0,0,152,0,0,0,0,0,6,56,0,0,152,0,0,0,0,0,0,0,0,56,0,6,0,0,180,26,0,0,0,162,0,0,0,138,0,74,0,0,0,0,0,12,0,0,58,162,0,0,0,0,138,0,0,0,12,74,0,0,0,58,0,0,0,0,104,106,132,0,8,8,0,0,0,0,0,78,106,0,0,0,0,104,0,0,0,0,182,132,0,0,0,182,0,0,0,0,0,0,0,78,3880,196
86,0,0,0,0,0,0,0,172,0,0,0,0,0,120,0,0,0,196,0,196,172,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,152,122,0,0,0,0,0,14,0,0,0,0,152,0,0,0,0,0,116,0,0,0,0,32,184,0,0,0,0,0,0,0,0,184,0,0,0,0,0,116,0,0,0,0,0,44,44,0,0,0,32,0,0,0,0,98,0,0,0,0,0,0,0,0,92,0,150,0,0,0,98,0,0,0,170,118,118,0,0,0,92,0,0,170,0,150,0,0,3560,196
87,0,0,0,170,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,190,0,54,54,0,172,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,152,0,0,152,0,0,0,0,192,192,0,0,172,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,104,0,106,0,0,0,0,0,0,0,0,0,84,0,0,58,0,0,106,0,104,0,0,112,0,0,0,0,84,0,0,0,58,0,112,0,3080,192
88,0,0,0,0,0,0,0,0,0,0,0,0,0,146,172,0,0,176,0,176,172,0,0,146,0,0,0,0,0,4,0,0,0,0,0,4,0,0,44,0,0,0,132,0,0,0,0,0,0,0,26,0,0,0,0,0,0,132,0,0,0,0,0,26,0,44,0,0,0,0,0,0,0,0,0,0,0,178,14,36,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,98,0,0,36,0,0,0,14,98,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2068,178
89,0,0,0,0,0,0,58,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,86,0,86,0,14,0,0,0,14,0,0,0,0,0,0,160,0,0,0,0,0,0,108,0,0,0,0,0,0,0,60,0,0,0,160,0,0,0,0,60,0,0,0,0,108,0,0,0,0,0,130,0,138,2,76,0,0,0,0,138,0,0,130,0,0,0,0,0,0,0,84,0,0,84,0,0,0,0,76,0,0,2,0,0,0,116,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,116,88,224,0,0,0,0,0,224,2700,224
90,0,0,0,0,0,0,114,166,166,136,180,0,0,82,0,0,114,0,0,0,180,0,0,0,136,0,0,0,82,0,0,0,0,0,0,0,0,0,32,0,0,144,0,0,0,0,0,0,0,0,0,0,0,4,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,44,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,166,0,0,0,84,0,0,0,0,0,84,0,0,0,0,222,0,0,0,0,0,222,3136,222
91,0,84,0,0,0,148,0,0,198,114,0,0,0,0,0,198,0,0,0,0,0,0,148,114,0,0,88,88,84,0,0,0,0,0,0,0,0,38,0,0,0,140,0,82,0,108,0,0,0,0,28,0,0,0,0,82,0,0,0,108,0,220,0,0,0,28,0,220,0,140,38,0,68,0,0,0,0,0,0,0,0,154,182,0,0,0,0,68,0,28,0,48,28,0,0,0,0,182,0,0,0,0,0,0,0,0,48,154,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,3668,220
92,110,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,140,0,0,0,80,80,0,0,0,0,110,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,132,0,0,0,0,74,0,214,0,132,214,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,180,0,0,0,0,10,0,0,0,0,0,0,0,118,10,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,2456,214
93,0,0,0,0,0,0,0,74,194,0,0,148,148,0,0,194,126,0,0,0,0,0,126,0,82,0,0,0,0,82,0,0,0,74,0,0,118,0,0,0,0,132,0,86,0,0,0,0,0,0,70,70,0,118,132,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0,86,0,0,26,0,74,0,0,0,0,160,0,0,98,0,0,10,0,0,0,0,10,0,160,74,26,0,0,0,0,0,0,0,0,0,0,0,98,96,96,156,0,0,0,0,0,132,0,152,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,60,0,0,0,60,0,0,0,132,156,4072,194
94,0,74,0,114,0,0,0,0,192,0,0,0,0,0,0,192,34,0,0,0,0,0,0,74,0,0,82,0,4,34,114,0,0,82,0,4,0,0,0,0,0,0,0,0,78,92,0,132,0,0,78,66,0,0,132,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,32,0,10,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,32,0,48,0,0,0,0,0,0,0,0,66,0,0,0,0,0,190,66,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,192
95,0,40,0,0,0,0,0,26,190,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,26,0,0,46,0,0,0,80,0,70,0,0,0,46,0,70,0,120,118,120,0,0,184,0,0,0,0,0,184,0,118,0,0,0,80,0,0,0,126,0,0,0,0,0,188,196,0,0,0,172,0,0,0,0,0,0,2,0,0,0,0,172,188,126,2,196,0,0,0,0,0,0,0,88,0,0,0,34,0,0,0,0,0,0,0,0,0,34,204,0,204,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768,204
96,0,0,0,0,114,0,0,0,90,0,0,0,0,0,0,0,0,0,0,86,0,114,90,0,0,0,0,0,0,86,0,0,0,0,0,0,90,18,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,90,0,0,0,0,0,166,196,0,122,0,0,0,0,0,0,0,32,0,0,0,0,196,122,0,0,0,0,0,0,0,0,0,0,32,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,0,196,0,188,86,0,0,0,0,0,188,0,0,0,86,0,0,0,0,0,2992,196
97,116,0,0,52,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,52,0,0,0,0,0,60,0,0,0,32,0,0,106,0,0,0,0,0,0,32,8,0,0,0,0,106,0,8,0,0,0,0,230,0,0,0,0,0,0,230,0,0,0,138,172,0,0,184,0,0,0,0,0,0,0,0,0,0,0,172,184,0,18,0,0,0,18,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,24,0,0,2636,230
98,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,72,108,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,236,0,168,0,0,0,134,236,0,0,0,178,180,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,180,0,20,0,0,0,20,0,200,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,144,0,0,82,0,0,22,0,0,144,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,82,3088,236
99,0,0,0,0,0,0,32,0,0,0,50,0,0,0,0,0,0,0,32,0,0,0,0,0,64,0,0,0,64,0,50,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,28,0,0,0,104,0,28,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,30,0,0,0,0,0,94,30,166,0,166,94,0,0,0,0,248,0,66,0,0,0,0,66,0,0,0,2568,248
100,0,0,0,0,0,0,52,64,0,0,0,118,0,0,0,0,0,52,0,0,0,0,64,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,76,0,2,0,0,0,0,0,184,0,0,0,2,192,192,184,0,0,208,0,0,36,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,138,0,138,84,270,0,0,0,0,0,0,0,0,0,142,142,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,3132,270
101,0,0,0,0,0,0,0,0,0,92,0,114,0,0,0,0,0,0,0,0,0,92,0,20,20,0,0,0,84,114,84,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,18,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,18,198,0,198,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,78,0,0,102,0,0,0,60,0,232,0,0,0,0,0,0,0,0,0,102,0,0,0,0,78,232,0,0,110,0,60,0,0,0,110,0,3068,234
102,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,126,0,0,0,46,0,0,192,0,0,24,0,0,192,46,0,0,0,0,0,126,0,0,0,0,24,0,216,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,262,0,0,0,0,252,166,0,0,0,0,0,0,166,0,0,0,252,0,0,0,262,0,140,0,0,0,0,0,0,0,0,3140,262
103,0,0,0,10,0,0,58,0,0,82,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,58,0,82,0,0,0,0,0,0,0,6,0,236,132,0,0,0,0,0,0,0,0,0,0,158,0,0,0,184,0,184,158,0,132,0,236,6,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,44,0,44,0,0,0,0,102,250,0,54,0,0,224,246,102,0,224,28,0,0,0,152,28,0,250,0,0,0,246,0,0,0,54,0,0,152,0,0,0,4020,250
104,0,0,0,10,0,0,106,0,0,0,0,0,0,106,0,88,0,52,0,10,52,0,0,0,18,0,0,18,88,0,0,0,0,0,0,0,0,0,162,0,0,0,0,234,0,0,0,202,0,36,0,0,0,0,0,0,0,202,162,0,0,0,234,0,36,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,60,0,0,0,240,0,8,0,0,0,0,0,0,0,0,218,240,0,60,236,0,0,0,0,8,0,218,0,0,0,3652,240
105,0,0,4,0,0,0,0,36,0,0,4,0,0,82,0,0,0,0,36,0,0,130,36,0,36,130,0,0,82,0,0,36,0,36,0,0,82,0,0,0,0,0,0,222,0,0,0,222,0,0,0,204,0,0,0,0,0,0,0,0,0,0,222,82,0,0,0,204,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,164,0,0,0,0,164,0,0,262,20,0,0,0,0,0,0,0,0,252,262,0,0,244,0,0,2,0,2,0,244,0,20,0,3996,262
106,0,0,10,30,0,44,88,28,0,0,10,0,0,0,0,92,0,92,44,0,0,0,28,0,0,0,0,60,0,88,0,0,30,0,0,60,0,0,0,104,0,0,0,0,0,0,164,0,0,0,0,210,0,104,0,0,0,0,0,0,164,0,210,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,44,0,126,0,0,0,0,0,0,0,0,214,228,100,0,0,0,250,0,214,0,0,0,0,0,0,0,0,250,0,0,228,100,0,0,0,0,0,0,0,0,0,3584,250
107,172,0,0,0,0,0,122,0,140,0,4,0,122,0,0,106,0,106,78,4,0,172,20,20,78,0,0,0,0,0,0,140,0,0,0,0,0,0,212,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,212,0,110,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,234,0,0,0,0,0,0,0,0,56,0,190,132,0,0,222,234,56,0,0,0,190,132,0,0,0,0,0,0,0,3920,234
108,148,0,0,36,88,0,102,0,0,0,0,0,0,0,0,0,0,0,0,4,88,148,0,0,102,0,0,0,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,10,98,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,248,78,0,0,0,26,0,0,0,0,0,200,78,0,246,248,26,0,0,0,0,0,0,0,0,200,0,0,0,2568,248
109,0,0,48,2,0,0,128,24,112,24,6,128,0,0,0,0,6,0,112,18,0,0,0,18,0,0,0,0,2,0,0,0,48,0,0,0,0,0,0,0,138,0,0,100,66,0,0,0,42,0,0,162,78,100,0,92,0,162,138,42,104,0,0,92,0,66,104,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,120,0,0,10,0,0,0,0,0,120,0,0,226,216,228,54,0,0,0,250,64,0,0,0,14,216,64,0,0,226,0,0,54,0,250,0,0,228,0,0,0,0,0,0,0,0,14,0,4604,250
110,0,62,62,6,0,4,130,0,0,0,4,130,0,0,84,0,20,0,84,20,0,0,18,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,80,56,106,0,44,164,106,80,0,0,174,0,0,0,0,0,44,0,164,56,0,0,0,0,0,0,0,54,0,0,134,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,134,0,0,0,0,0,54,0,0,202,246,0,0,0,0,222,0,0,0,0,16,0,0,0,0,0,202,0,0,222,246,0,0,244,0,0,244,0,0,0,0,0,16,0,4156,246
111,0,60,60,0,66,0,102,0,0,2,2,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,136,0,100,0,0,0,0,66,0,0,0,158,0,0,0,0,0,116,0,0,0,0,158,136,0,0,100,0,0,66,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,0,0,0,132,0,0,0,0,218,0,0,0,0,0,94,0,0,0,212,0,94,0,0,0,0,80,0,0,0,0,0,218,0,212,80,0,0,0,0,0,0,3108,218
112,84,0,0,0,0,14,114,4,0,0,4,0,10,84,0,0,0,0,0,40,0,0,14,10,0,0,0,0,0,0,0,0,114,0,0,40,0,0,52,0,0,0,0,0,0,156,0,0,0,0,0,0,0,104,0,0,0,148,0,0,0,0,140,20,156,52,0,0,20,104,140,148,0,100,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,100,24,0,208,0,0,24,0,0,0,254,0,0,142,0,2,0,0,0,0,0,0,0,0,0,190,0,142,0,254,0,0,0,0,2,190,0,0,0,0,0,0,0,3644,254
113,0,0,0,0,0,0,0,8,56,8,2,0,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,56,0,0,0,68,0,0,100,0,0,0,0,0,68,0,0,0,88,0,0,0,0,0,0,100,0,0,0,0,0,88,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,36,0,0,0,0,0,112,198,0,0,0,182,36,0,0,198,0,0,0,0,0,238,144,0,0,0,0,76,0,0,0,0,30,0,0,0,0,0,144,0,0,0,0,0,238,0,0,30,0,0,0,76,0,0,2856,238
114,56,0,10,0,0,0,0,0,0,6,6,132,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,116,0,0,0,0,0,116,132,56,0,186,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,108,0,0,186,0,0,0,0,0,136,0,0,0,0,0,108,0,0,0,0,0,0,0,182,0,0,0,192,0,190,0,0,0,0,0,0,20,0,196,0,0,0,0,0,20,192,0,0,0,182,196,0,190,0,0,0,0,0,168,0,0,60,0,0,60,0,228,0,0,0,0,0,0,64,0,0,10,0,168,0,0,0,10,0,0,64,0,0,228,4120,228
115,10,46,26,0,0,46,0,0,0,0,10,0,26,0,102,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,102,0,0,0,0,0,0,0,10,90,0,0,0,36,128,0,94,0,0,0,0,10,90,0,140,82,36,0,0,94,140,0,0,82,210,128,0,0,0,0,0,210,0,0,0,0,0,0,0,162,0,82,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,162,0,196,0,0,0,0,0,0,0,80,0,0,0,22,0,0,0,36,0,0,0,0,36,36,0,0,0,0,0,0,0,0,22,0,36,0,80,0,0,3180,210
116,0,48,0,0,0,0,106,0,20,20,8,0,0,0,106,0,48,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,106,0,0,0,0,140,0,100,106,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,146,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,156,186,0,0,0,136,0,0,0,0,0,0,54,2,0,0,0,54,80,42,0,0,0,0,0,0,0,0,136,0,0,80,0,0,2,42,0,0,0,2660,186
117,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,146,72,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,88,0,0,76,0,0,0,0,0,0,76,0,0,0,0,88,0,0,0,0,0,0,0,0,0,130,0,0,0,0,212,124,0,208,0,206,0,0,0,0,0,2,0,0,0,0,0,0,2,212,0,124,0,0,0,0,208,0,130,0,206,0,0,0,0,0,116,0,0,0,0,0,0,0,0,56,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2980,212
