Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
87,0,0,0,0,42,0,0,0,0,0,0,0,0,0,38,0,0,0,56,0,56,6,0,42,0,0,0,0,0,0,0,38,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,40,40,0,0,0,54,54,0,2,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,12,0,0,0,0,0,40,0,0,0,0,0,0,28,0,0,0,0,0,0,12,28,0,0,0,0,0,14,0,0,2,0,32,0,0,0,0,0,22,14,0,14,0,0,32,2,0,0,0,30,0,0,52,0,22,0,0,52,14,0,30,0,968,56
88,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,26,0,0,0,0,0,0,0,0,0,0,54,0,26,54,0,0,12,0,0,52,0,8,0,0,0,52,0,0,0,0,0,0,0,0,0,12,0,0,2,0,8,0,0,0,2,0,0,0,0,0,30,0,0,0,2,2,0,0,54,6,0,0,20,4,54,0,4,0,0,6,30,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,712,54
89,26,0,0,0,42,0,0,0,50,0,40,50,0,0,0,0,0,0,58,0,58,0,0,0,0,26,0,0,0,0,0,40,42,0,0,0,0,0,8,0,0,0,36,18,0,0,0,0,0,0,18,0,0,0,0,36,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,22,48,0,0,0,20,0,0,0,0,0,48,0,36,0,0,0,22,0,0,0,0,20,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808,58
90,0,0,12,0,0,0,0,0,0,36,54,0,0,0,0,0,48,0,48,0,54,0,0,28,36,0,36,12,0,0,28,0,0,0,36,0,0,14,0,0,44,0,0,26,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,26,0,0,44,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,24,0,20,0,0,0,0,0,0,0,0,0,0,10,24,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,30,0,0,0,26,30,0,0,0,0,0,0,60,936,60
91,0,0,30,46,0,0,0,0,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,46,0,14,0,0,0,0,4,4,0,0,0,24,0,0,0,0,0,0,10,0,0,24,0,0,0,0,0,0,0,0,0,0,46,10,0,0,46,0,0,0,0,0,18,0,0,10,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,0,0,0,8,0,0,0,18,0,508,46
92,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,42,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,44,0,0,0,0,0,0,34,0,0,20,20,0,0,0,0,0,44,0,0,0,0,60,0,60,0,0,0,0,0,0,34,0,0,14,0,0,34,0,0,30,50,0,0,58,54,0,14,0,0,0,0,0,0,0,12,50,58,30,0,54,34,0,0,0,0,12,0,0,0,0,44,0,0,36,0,0,0,0,0,0,38,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1208,60
93,0,26,0,0,34,0,0,0,0,0,0,40,0,0,58,0,40,0,0,34,18,0,0,26,0,0,24,0,0,24,0,58,0,0,18,0,0,0,0,0,0,42,22,0,22,0,24,0,0,12,0,0,32,32,28,24,0,0,64,12,0,0,0,0,64,28,0,0,22,42,22,0,0,0,8,0,8,0,0,0,0,0,0,28,0,34,0,0,22,0,6,0,34,28,0,6,0,0,0,0,0,0,0,0,12,22,12,0,0,0,0,0,0,0,28,0,0,0,42,0,0,0,28,42,0,0,14,0,0,0,0,22,0,0,24,0,14,0,0,24,22,42,0,42,1456,64
94,0,6,0,0,36,0,0,0,0,0,0,36,0,0,0,0,6,0,0,32,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,4,8,0,0,0,0,0,22,0,24,36,0,0,0,0,34,0,36,22,4,0,0,0,0,0,0,0,0,0,8,0,0,34,24,0,0,0,0,0,0,0,0,0,0,0,42,12,62,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,62,0,0,0,0,0,12,0,0,0,0,42,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,42,24,0,0,0,0,0,0,0,0,0,24,0,0,0,48,0,864,62
95,0,12,0,0,0,0,0,0,56,0,0,34,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,0,0,0,0,0,0,0,0,26,0,38,0,0,20,26,0,0,0,0,20,0,0,38,0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,52,0,0,0,0,48,12,0,0,0,0,0,0,0,48,0,0,0,0,0,0,52,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,56,0,0,0,0,26,0,0,0,0,0,0,2,0,0,26,2,0,0,0,0,920,56
96,34,0,0,0,44,0,34,0,34,0,44,34,0,0,0,0,0,0,34,0,0,0,0,0,0,0,30,34,0,30,34,0,0,0,34,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,46,0,0,58,0,0,62,0,0,0,30,0,0,0,0,46,0,0,0,0,0,0,0,58,0,0,62,44,0,0,0,0,0,30,26,0,0,0,10,0,0,26,0,0,0,0,0,0,10,54,0,54,0,0,0,60,0,0,0,0,0,0,0,0,0,0,24,0,60,24,1256,62
97,0,0,0,0,34,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,34,0,18,0,38,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,0,0,0,36,0,0,2,0,0,0,0,64,0,0,0,36,0,30,64,0,0,0,0,0,54,0,50,0,52,0,0,24,0,0,0,0,0,0,0,50,0,0,0,0,0,0,54,0,0,0,52,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,42,0,0,0,0,50,0,50,0,54,28,0,0,42,0,0,54,0,0,0,28,0,0,0,0,22,1196,64
98,0,0,0,0,0,0,0,34,0,0,34,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,0,0,0,42,0,0,0,18,0,0,0,0,0,0,32,0,46,32,0,0,0,0,0,0,0,0,46,0,0,18,42,64,0,0,64,48,52,0,0,0,64,0,0,56,0,0,0,0,0,0,0,0,52,0,0,64,0,0,0,0,0,0,0,56,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,46,24,0,0,0,0,0,0,0,0,26,0,0,46,0,0,0,0,0,0,26,0,0,24,0,0,1216,64
99,2,0,0,0,0,0,0,28,0,0,0,28,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,8,0,0,0,0,34,0,0,0,0,0,8,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,22,0,0,0,0,22,0,52,62,0,0,68,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,46,0,0,0,0,0,0,62,0,0,0,0,0,0,52,0,0,0,48,0,0,0,0,68,0,44,0,0,0,0,0,0,38,0,48,0,0,68,48,0,0,48,0,0,0,0,0,0,38,44,0,1176,68
100,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,20,0,0,0,10,10,0,0,0,0,30,0,0,0,0,20,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,28,0,0,28,14,0,2,0,0,0,22,0,0,70,0,0,0,22,10,0,0,0,0,0,0,0,22,0,0,0,0,0,70,0,0,4,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,76,0,36,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,36,0,688,76
101,0,0,0,6,0,0,0,28,0,28,0,30,0,0,0,0,0,10,0,18,0,0,0,0,10,0,0,0,0,30,0,0,6,18,0,0,0,2,0,0,0,0,0,54,12,0,0,0,0,0,0,38,0,54,12,0,2,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,64,62,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,62,0,0,0,64,0,0,0,12,0,0,0,20,20,0,0,0,0,30,0,0,68,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,68,0,0,32,0,0,0,0,0,32,0,972,68
102,0,0,0,0,0,0,26,0,0,26,0,0,0,0,0,0,0,0,0,16,28,0,0,0,0,0,0,0,28,0,0,0,0,16,0,0,0,0,0,0,0,0,0,52,0,0,0,52,8,0,0,0,0,0,8,0,0,52,52,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,0,0,74,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,74,76,0,0,0,30,0,0,0,0,0,0,0,24,0,852,76
103,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,26,0,6,0,0,0,0,22,0,0,0,0,0,26,22,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,0,44,2,0,0,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,70,0,0,0,0,0,72,0,0,0,6,0,0,46,0,6,0,70,72,0,0,0,0,0,0,0,6,6,0,0,0,0,728,72
104,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,10,0,0,10,46,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,18,0,0,0,70,0,0,0,0,0,0,0,0,0,0,60,70,0,18,68,0,0,0,0,0,0,60,0,0,0,808,70
105,0,0,4,10,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,0,0,0,0,0,10,0,0,0,0,0,0,0,0,54,62,0,0,0,64,0,0,0,0,0,54,0,52,0,52,0,0,0,0,62,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,6,0,0,0,74,0,0,6,0,0,0,44,8,0,68,74,26,0,72,26,0,0,0,0,0,68,44,8,0,1132,74
106,0,0,10,0,0,0,34,0,0,16,0,34,0,0,0,0,0,0,0,4,16,0,0,4,0,0,0,0,0,0,0,32,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,36,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,56,0,68,0,0,0,0,68,6,0,0,0,0,0,56,0,0,0,68,0,0,68,0,0,0,0,0,0,0,0,6,0,708,68
107,48,0,12,10,0,12,0,14,0,14,0,0,0,0,0,0,0,0,14,4,0,48,14,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,64,0,44,0,0,0,0,36,0,0,12,0,0,0,0,44,0,0,0,0,36,0,0,0,0,0,0,12,0,0,0,0,0,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,68,0,0,0,0,60,0,60,8,0,0,54,0,0,0,0,68,0,0,66,0,54,0,0,0,0,0,0,8,0,1036,68
108,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,6,0,0,0,4,0,0,0,40,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,40,0,0,28,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,72,0,0,0,56,0,70,0,0,0,0,0,0,0,0,0,56,36,0,44,72,70,0,0,0,0,0,0,36,0,0,0,0,0,44,840,72
109,0,0,16,8,0,0,36,0,0,8,4,36,0,0,0,0,4,0,16,0,38,0,0,2,38,0,0,0,0,0,16,0,16,0,0,2,0,46,0,0,0,0,0,28,0,0,0,0,12,0,0,46,0,28,0,0,12,46,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,8,0,0,0,8,0,0,0,0,14,14,0,0,0,36,0,0,0,64,68,0,0,0,52,68,0,0,0,0,0,64,10,0,0,52,36,0,0,0,68,0,22,68,0,0,0,36,22,0,0,10,0,0,1260,68
110,0,0,14,0,0,0,36,12,0,6,0,36,0,0,0,0,8,32,0,8,0,0,12,2,0,0,32,0,14,0,2,0,0,0,0,6,0,0,0,12,0,0,0,0,0,40,0,0,0,0,0,36,0,0,0,0,0,48,0,34,0,0,36,40,0,0,0,0,12,34,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,12,0,0,0,8,0,0,0,12,0,0,0,30,0,72,0,0,68,0,0,68,0,30,0,0,0,8,0,1016,72
111,0,0,0,6,0,4,28,6,0,0,4,34,0,12,0,0,0,34,0,0,0,0,12,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,66,46,0,30,0,0,0,30,0,0,0,0,0,42,0,66,46,0,0,24,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,60,64,60,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,64,0,0,0,0,60,0,0,0,0,0,0,0,0,0,1028,66
112,0,0,20,0,0,4,0,4,20,0,0,0,4,0,0,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,0,0,30,0,0,0,0,0,18,26,48,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,40,0,48,0,0,0,0,0,18,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,30,0,8,0,0,0,0,0,30,0,0,0,0,0,0,60,0,0,70,0,0,0,0,0,0,22,0,0,0,0,18,0,0,60,0,0,0,70,0,0,52,0,0,52,18,0,0,0,22,0,0,900,70
113,16,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,16,48,0,0,0,0,64,30,16,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,30,0,64,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,56,66,42,0,0,0,0,0,16,0,0,0,16,0,0,56,0,0,42,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,872,66
114,0,0,4,0,6,0,0,0,0,0,4,0,6,16,0,0,16,0,0,20,0,0,16,0,0,16,0,0,0,0,20,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,34,0,42,50,0,0,0,42,34,0,0,50,0,42,0,42,0,56,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,50,0,0,0,0,0,0,0,36,0,0,52,0,0,0,56,0,0,0,52,0,36,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,62,0,0,0,0,0,0,0,0,0,0,0,1084,62
115,4,12,0,0,4,0,32,0,0,0,0,40,12,0,32,0,0,0,0,0,54,0,16,0,54,0,0,0,0,0,0,0,0,0,40,16,52,0,0,20,0,0,0,14,0,0,30,0,18,0,0,0,0,0,0,0,14,0,52,0,0,0,30,20,0,0,0,0,18,0,0,0,0,58,0,0,0,58,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,58,58,0,0,0,0,0,0,0,0,20,0,24,12,0,12,66,0,0,0,0,0,0,0,0,0,0,0,30,0,20,30,0,0,0,0,24,0,66,1252,66
116,0,14,0,0,0,14,0,0,0,0,6,0,10,0,0,0,22,0,6,0,0,0,0,0,0,0,22,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,68,0,30,0,48,0,0,0,0,0,0,0,0,0,0,48,68,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,472,68
117,0,0,0,0,0,0,0,46,0,0,0,52,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,42,42,0,0,0,0,0,52,0,66,0,12,0,0,0,0,0,46,0,14,28,0,0,0,0,24,0,36,46,0,0,0,28,36,66,24,0,0,0,0,0,14,12,0,0,0,0,38,0,0,58,0,0,0,0,0,0,58,0,0,0,2,0,0,0,0,0,0,2,58,0,38,0,0,0,0,58,0,0,0,0,0,0,34,28,0,0,0,0,34,0,0,0,0,0,20,0,0,0,52,32,0,0,0,0,0,28,0,0,20,0,0,0,32,0,52,0,1376,66
118,0,16,0,0,0,0,0,58,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,20,0,0,0,0,26,20,0,58,0,0,26,0,0,0,8,0,0,40,0,0,0,52,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,52,40,0,0,0,0,0,42,38,0,0,0,0,0,0,0,0,30,38,0,0,56,0,0,30,0,0,0,0,38,0,0,0,0,0,0,0,0,56,0,0,38,0,0,0,42,28,0,24,36,0,0,42,0,8,28,0,0,0,0,14,0,0,14,0,0,0,0,0,36,0,0,0,0,0,24,8,0,0,0,1152,58
119,0,0,0,0,0,0,0,0,0,0,16,0,0,0,40,0,0,0,0,40,0,0,0,0,0,0,0,0,12,0,40,0,0,12,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,42,0,0,0,0,0,0,0,0,4,42,0,0,0,0,36,0,0,0,0,0,0,48,68,0,58,0,48,0,0,0,0,0,0,0,0,0,0,0,48,58,0,0,0,48,0,68,36,0,0,0,0,0,0,2,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,2,0,0,0,0,0,896,68
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,60,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,36,10,10,0,0,42,10,0,0,0,0,0,0,0,4,0,0,0,0,0,10,36,0,0,0,0,36,0,0,0,4,36,42,0,0,0,36,0,0,0,60,0,0,44,70,48,0,0,0,0,0,0,70,0,14,0,0,0,0,14,0,0,0,0,0,44,48,60,36,0,0,0,0,0,0,0,0,26,0,0,34,0,26,0,0,0,0,0,0,0,54,0,54,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,1264,70
121,20,30,66,26,4,0,0,0,0,0,38,0,30,4,0,0,0,0,0,0,0,44,0,44,0,0,20,0,0,0,26,66,0,0,38,0,0,0,8,0,48,0,12,8,70,0,2,0,0,0,12,2,0,0,0,0,0,0,0,0,0,70,0,0,0,48,0,0,0,0,0,0,0,56,38,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,66,0,38,0,0,56,0,24,0,0,0,0,24,24,0,0,0,0,0,0,22,22,0,22,0,0,0,22,0,0,0,0,0,0,32,0,0,0,0,0,32,0,0,0,0,0,0,0,32,0,32,1368,70
122,0,0,0,20,0,0,56,0,6,0,0,0,0,0,52,0,20,0,0,0,56,0,0,0,6,0,22,0,0,0,0,0,0,22,52,0,0,4,8,0,44,0,0,0,0,0,0,0,64,44,0,0,0,0,0,0,0,0,44,0,0,0,44,44,64,0,4,0,44,0,8,0,0,0,0,0,54,0,0,0,0,0,0,0,54,40,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,14,0,0,0,1004,64
123,4,0,0,14,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,22,0,22,0,0,60,0,0,0,14,0,0,6,0,0,0,0,0,0,6,4,0,68,34,20,4,0,0,20,0,0,34,0,0,0,68,0,0,0,0,8,0,0,0,8,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,16,16,12,0,0,0,0,0,30,0,0,0,22,0,38,0,26,38,0,0,12,0,0,0,0,0,22,0,22,0,0,22,30,916,68
124,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,2,0,0,0,0,0,12,0,2,0,0,0,0,0,2,0,0,18,2,0,0,40,0,0,0,0,40,0,0,12,0,0,16,0,18,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,4,0,0,0,0,0,0,0,24,52,0,52,0,0,0,0,10,0,0,0,0,0,24,0,0,0,0,0,0,536,52
125,0,0,20,0,12,40,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,58,0,0,24,0,0,0,20,58,0,24,40,12,0,2,0,0,0,0,14,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,22,0,0,0,0,0,64,0,60,0,0,48,0,48,0,60,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,48,0,48,0,0,32,0,10,0,0,0,0,4,0,0,0,32,0,0,0,952,64
126,0,0,0,0,0,0,24,0,10,32,0,0,10,0,0,0,0,0,0,0,46,24,0,46,0,0,0,0,0,0,32,0,0,0,0,0,6,0,16,32,0,28,0,4,0,6,4,0,32,6,0,6,0,0,0,0,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,62,0,0,0,0,62,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,20,0,0,0,10,0,0,0,2,2,0,0,0,20,0,0,0,0,0,22,22,0,18,18,0,0,38,0,0,0,0,0,0,10,0,864,62
127,0,0,0,0,0,0,0,30,0,0,0,30,0,0,0,0,12,10,62,12,0,0,50,0,0,0,20,50,0,0,0,62,10,0,0,20,8,2,0,0,0,30,8,0,8,8,0,0,0,8,30,2,66,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,8,0,16,0,54,0,16,0,52,0,0,0,0,0,52,0,0,0,18,0,54,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2,18,0,4,24,4,0,0,2,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,20,18,20,0,0,0,0,0,24,1096,66
128,0,0,0,0,0,0,0,26,0,0,26,30,0,0,48,0,0,0,58,0,58,0,60,0,0,0,0,48,0,0,30,60,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,42,0,0,0,0,0,64,28,0,42,0,0,0,0,0,58,60,0,0,0,46,60,0,0,28,46,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4,0,0,0,22,4,52,0,4,0,52,0,0,0,0,0,0,0,4,22,0,0,0,0,0,0,22,0,0,0,0,0,0,22,1304,64
129,0,40,0,0,0,0,0,38,0,0,0,0,24,0,0,0,0,38,48,0,0,0,0,0,0,0,0,48,0,0,0,0,0,24,40,0,0,0,0,38,26,0,0,8,0,8,0,0,0,0,0,0,0,0,34,0,0,0,0,38,0,0,0,0,0,0,34,0,0,26,0,0,0,0,56,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42,0,0,0,0,16,0,0,0,0,0,16,0,4,0,0,0,0,0,4,0,0,4,4,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,30,0,48,30,48,0,0,0,976,56
130,0,0,24,0,0,0,0,0,36,0,0,24,0,0,0,0,0,0,0,0,0,0,60,0,0,0,20,0,36,0,0,60,20,0,0,0,0,2,0,0,26,0,0,0,2,0,0,0,4,0,0,0,50,0,0,0,0,0,0,34,0,0,0,4,50,0,0,0,34,26,0,0,8,0,56,0,0,0,0,46,0,0,0,0,0,46,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,6,0,8,0,0,4,0,0,6,0,44,0,0,0,0,0,0,0,8,44,0,8,0,0,0,0,0,0,0,0,0,8,0,0,872,60
131,64,0,0,0,48,0,0,38,0,48,0,24,40,0,0,0,0,0,20,0,20,38,0,0,0,0,22,48,40,0,0,64,22,24,48,0,0,0,12,0,24,28,12,8,0,0,0,0,0,0,8,44,42,0,0,54,0,28,54,0,0,0,0,0,42,0,0,44,0,24,0,0,28,0,50,0,0,50,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,30,0,0,0,0,14,14,0,30,0,0,0,0,0,0,0,46,0,14,0,40,52,0,40,0,32,52,30,0,0,0,14,24,24,0,0,46,32,0,0,0,0,0,0,1752,64
