Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
374,18,38,46,34,20,40,0,52,24,52,0,68,40,0,20,60,46,46,44,0,0,50,66,52,0,32,28,14,50,16,2,28,54,30,0,0,50,28,28,10,52,50,50,18,44,40,46,40,46,26,12,12,38,4,38,28,0,34,66,0,46,0,60,52,50,8,0,20,0,2,0,64,28,44,30,40,0,64,0,20,0,0,0,38,50,8,46,66,34,0,74,0,66,52,28,18,0,12,0,0,4,0,26,0,18,12,40,4,0,18,0,52,10,18,20,46,34,8,32,50,14,0,40,8,4,16,24,18,18,66,44,20,54,68,52,50,0,74,66,0,28,50,0,40,3996,74
375,18,44,48,48,18,46,50,60,38,64,16,62,0,16,36,54,26,46,56,0,52,6,64,48,56,28,28,16,46,0,2,32,52,26,22,0,46,24,22,18,50,50,46,14,42,40,44,38,0,24,6,0,34,2,46,0,42,0,64,0,54,46,62,32,52,0,0,0,28,6,26,64,26,26,22,16,36,56,0,2,54,40,0,46,28,32,52,72,46,64,62,32,68,28,18,16,20,32,0,6,22,24,0,4,16,10,54,2,32,0,48,42,10,24,48,50,56,14,42,46,6,0,48,16,4,28,26,6,16,60,64,0,50,72,54,0,0,62,68,54,20,0,34,50,4428,72
376,18,42,52,58,0,38,0,62,38,60,32,0,0,24,50,0,0,36,66,0,0,24,56,44,52,0,28,18,36,8,4,40,46,0,20,8,42,20,16,26,50,0,42,10,40,38,40,36,40,24,4,14,0,4,38,0,38,44,58,24,60,52,56,0,12,8,40,42,0,6,0,52,18,46,16,0,32,0,12,18,52,0,34,52,8,48,62,0,52,68,40,0,50,0,4,14,10,28,0,8,40,32,40,4,18,14,56,0,32,20,0,52,8,18,42,48,50,12,34,52,6,0,52,26,4,28,28,14,20,68,50,12,40,66,42,38,40,62,62,0,0,50,36,56,3980,68
377,18,28,0,64,26,32,0,50,0,0,0,50,0,0,60,56,0,0,56,0,54,0,52,0,44,0,26,22,30,4,12,0,0,18,16,0,0,16,6,30,48,48,38,0,38,36,36,38,38,20,4,12,28,0,52,0,34,0,60,44,54,50,56,6,0,0,0,50,0,10,0,38,18,38,0,20,50,50,0,28,30,16,44,0,28,52,72,42,62,52,28,22,32,30,4,0,32,48,16,16,38,36,34,0,0,0,0,6,32,26,62,42,6,28,32,56,54,18,36,50,4,26,54,30,0,38,30,0,16,72,52,10,48,0,28,32,52,64,44,50,38,38,28,0,3748,72
378,12,38,10,0,0,44,36,0,36,62,56,52,0,14,64,54,38,26,48,30,0,50,50,34,0,16,26,12,20,10,0,0,0,10,0,20,36,8,6,0,44,0,38,14,34,32,40,40,36,0,4,12,26,0,10,12,30,26,60,20,46,0,50,14,32,0,36,54,54,16,12,16,2,0,10,6,30,36,0,36,30,0,48,0,38,60,62,28,64,0,12,10,0,36,18,0,0,36,34,16,32,26,40,0,10,28,0,14,28,30,64,0,4,36,52,46,0,26,40,54,10,14,0,30,8,38,26,18,34,56,48,20,50,64,32,38,48,0,14,0,28,26,2,0,3472,64
379,18,30,28,0,26,40,0,0,0,0,64,48,42,18,58,56,22,42,46,30,0,62,50,34,24,10,24,8,16,0,10,36,32,12,0,8,34,0,12,14,48,0,26,12,36,36,36,40,38,16,0,14,0,34,40,18,24,0,62,32,44,54,56,26,46,10,30,60,50,0,18,10,16,28,0,0,24,16,34,48,0,40,60,62,48,70,42,0,56,8,0,0,24,48,16,0,44,60,30,24,42,34,36,14,14,0,58,12,28,24,60,0,0,34,28,48,42,0,18,48,12,12,0,40,0,38,24,0,26,62,46,18,48,64,36,16,46,70,8,42,40,56,22,54,3988,70
380,0,30,42,40,30,36,62,24,42,2,60,44,52,34,54,52,44,54,44,26,18,62,46,30,18,8,22,16,10,8,0,36,28,10,2,12,30,2,12,14,0,42,24,14,30,36,36,0,36,12,10,16,18,0,44,18,20,44,62,14,40,56,54,34,62,18,26,58,52,22,28,0,10,0,2,0,30,14,44,54,12,0,72,44,56,0,30,12,40,22,2,8,46,32,24,8,42,0,24,26,0,20,26,14,14,30,54,10,0,18,62,34,2,0,0,54,58,20,0,40,12,8,0,0,8,36,20,24,24,60,40,22,40,72,34,10,44,62,0,36,36,0,32,52,3864,72
381,14,0,54,34,30,2,60,12,22,26,52,42,50,46,58,54,32,64,42,22,18,52,0,30,0,6,20,16,4,0,24,34,24,6,2,16,0,0,24,12,46,40,20,16,30,34,0,42,32,0,8,14,16,42,42,14,12,34,64,12,30,54,48,42,66,26,18,48,22,0,0,56,6,8,8,0,20,28,48,62,32,56,68,28,64,36,16,4,22,18,6,2,42,52,26,12,52,46,32,18,26,42,24,20,12,0,66,16,26,28,62,58,0,30,28,36,0,0,0,48,14,0,24,48,8,22,0,34,30,60,40,24,46,64,34,2,48,68,22,0,26,54,0,50,3984,68
382,12,0,66,0,30,24,50,0,0,42,0,38,0,62,58,52,6,58,36,20,34,46,0,30,0,2,0,8,8,0,14,36,0,2,4,0,24,0,20,8,42,38,20,0,30,0,36,42,32,2,10,0,0,46,26,0,8,34,62,4,20,58,24,48,60,32,8,36,18,0,0,50,4,0,20,42,6,46,0,66,46,0,0,12,62,14,8,4,0,32,12,0,0,42,32,6,50,0,28,0,58,38,38,20,10,26,0,20,28,30,60,36,2,0,42,46,0,20,18,46,12,2,8,0,8,42,2,0,24,66,42,0,46,66,0,6,48,62,26,26,36,52,50,46,3316,66
383,14,0,62,16,30,40,46,0,0,56,52,0,28,66,56,52,28,50,32,16,48,40,36,0,0,2,20,0,16,16,0,0,14,2,0,12,18,10,0,6,40,32,28,28,30,28,34,42,30,0,0,16,12,52,26,0,8,40,54,0,0,62,34,52,56,36,4,18,40,4,34,60,16,0,34,50,0,50,70,54,0,60,34,4,0,16,0,6,0,36,18,0,0,50,36,14,0,48,32,28,40,0,42,16,10,18,56,18,28,34,0,0,2,32,28,50,56,28,0,46,20,2,8,0,14,40,30,0,28,56,40,0,56,66,52,4,50,70,26,18,0,52,56,0,3632,70
384,16,30,54,14,30,54,38,24,28,64,48,36,16,58,54,48,44,48,28,14,62,30,34,20,2,2,20,34,26,18,28,10,10,2,4,6,18,16,12,0,38,34,28,30,26,26,34,0,28,4,4,18,12,48,0,10,6,0,58,28,14,54,48,0,52,38,0,2,58,10,36,58,24,0,48,0,0,0,70,32,64,0,0,10,0,30,2,12,0,0,20,2,54,0,16,14,52,44,28,26,0,0,34,0,12,28,0,10,26,34,64,52,2,34,54,48,32,26,34,30,18,4,20,52,12,38,48,0,0,62,38,34,0,64,58,2,0,70,0,12,38,34,58,0,3632,70
385,14,48,50,6,22,66,26,26,18,56,44,36,38,58,52,48,58,40,26,12,62,18,32,20,8,0,22,48,32,20,26,18,4,8,2,0,0,0,0,22,42,32,32,34,26,0,0,44,26,0,6,20,0,0,44,16,0,50,66,36,0,62,48,0,48,38,18,0,68,22,36,58,38,56,0,70,50,66,0,16,0,18,0,8,0,18,0,0,38,32,26,4,48,58,32,16,0,0,32,34,50,36,42,22,8,26,0,20,26,18,56,50,4,38,0,48,4,16,22,56,18,12,0,0,14,40,48,50,26,68,0,0,52,66,0,2,38,70,32,8,44,8,0,0,3756,70
386,16,64,42,4,14,60,14,0,40,52,42,0,54,60,46,44,66,32,22,10,54,12,30,18,10,4,24,56,36,24,24,38,2,8,2,24,0,0,2,30,34,32,36,0,0,24,36,0,20,2,0,22,8,40,42,24,0,50,56,42,0,0,0,48,38,0,0,32,0,34,0,64,46,0,68,58,0,64,32,4,54,0,8,24,22,42,10,24,34,48,22,8,40,52,34,14,0,54,32,14,0,46,38,20,0,30,54,18,0,36,58,60,4,32,0,0,40,24,38,42,16,10,30,0,12,44,0,50,0,60,64,0,0,66,54,10,0,68,0,10,46,0,0,24,3676,68
387,18,64,36,6,38,50,0,22,56,48,32,34,68,54,40,44,56,0,20,4,48,2,22,14,12,12,30,66,32,28,0,48,4,6,0,40,0,2,0,36,34,32,0,40,20,22,0,44,22,4,0,24,12,22,0,0,6,0,48,46,0,0,30,36,28,28,8,0,0,0,0,64,0,0,68,36,66,0,6,14,0,44,4,18,24,0,8,32,0,0,30,20,42,50,36,22,0,56,36,28,46,40,44,14,8,32,56,24,22,34,66,48,14,40,36,48,0,8,40,0,22,20,34,24,12,36,38,46,30,0,66,0,54,68,0,32,46,68,0,30,0,42,0,30,3620,68
388,38,58,0,8,58,44,10,0,68,38,32,38,60,52,44,44,52,12,20,0,48,10,28,18,12,8,40,68,40,14,2,60,4,0,10,48,12,10,10,50,36,32,40,52,22,28,40,52,16,4,2,34,8,58,32,40,2,52,52,50,44,68,40,0,24,24,2,50,52,52,0,60,58,0,50,0,66,18,8,22,14,44,2,24,52,52,12,24,50,48,0,8,52,54,38,18,60,58,32,34,38,36,26,14,10,28,0,20,0,18,66,44,0,40,50,48,0,0,28,40,22,16,0,14,2,38,0,0,0,58,68,54,52,0,0,0,52,0,26,8,36,52,36,22,4196,68
389,58,52,0,0,72,38,0,16,60,0,28,34,56,46,44,44,48,10,18,2,42,20,22,18,4,12,48,54,44,0,0,68,10,6,18,58,10,0,20,0,32,34,44,54,22,28,40,52,0,4,6,40,6,52,28,42,0,0,0,48,38,58,30,16,20,20,6,58,52,0,0,60,0,62,30,4,52,18,0,18,10,52,6,34,54,28,12,22,54,48,20,6,56,54,18,10,58,0,32,34,52,42,46,24,0,18,64,20,0,0,0,42,0,22,52,48,64,0,18,44,18,6,40,6,2,40,62,28,28,68,0,54,0,72,44,0,48,0,18,10,4,58,0,24,3948,72
390,72,50,6,16,64,0,0,12,52,0,26,34,54,40,40,40,44,2,0,10,0,0,22,18,0,0,56,36,38,0,34,56,0,6,28,66,0,0,32,60,36,38,48,0,22,28,42,52,16,6,6,44,4,0,0,48,6,0,36,48,0,64,50,8,14,0,10,56,0,0,6,74,74,0,0,22,32,40,14,28,42,0,0,18,54,44,6,24,58,52,22,4,52,50,40,14,60,48,34,32,48,20,48,18,12,14,66,22,0,28,0,0,0,18,32,0,58,0,48,2,10,8,36,4,6,40,56,14,26,0,0,50,44,72,34,0,48,4,14,10,20,0,24,22,3616,74
391,70,46,2,24,60,24,18,18,50,8,26,36,52,36,38,38,34,0,16,18,22,38,24,16,12,20,64,16,42,22,46,38,14,0,38,60,6,4,44,68,36,38,50,0,22,30,42,52,18,12,12,46,0,44,8,54,0,0,52,42,48,70,46,4,8,14,18,60,50,56,18,64,66,16,8,16,0,38,24,14,46,38,6,36,52,50,0,20,54,32,0,4,46,40,34,12,54,60,18,30,46,44,38,22,0,26,66,16,46,24,68,0,70,46,36,42,0,66,0,32,16,0,36,8,2,38,56,4,16,66,0,44,50,70,50,48,46,14,8,0,40,54,18,24,4432,70
392,62,0,0,0,54,18,0,0,48,6,24,34,44,30,36,34,0,0,0,0,12,44,0,0,12,30,64,0,36,2,56,18,14,8,44,44,10,12,50,58,36,40,54,66,22,32,46,56,18,14,16,52,8,0,4,56,0,62,26,36,46,56,56,16,6,0,24,56,44,0,32,64,0,8,18,18,4,48,16,24,50,60,4,30,56,32,6,22,56,54,22,2,0,44,34,12,56,58,32,30,44,46,40,16,16,24,66,18,0,2,62,0,62,0,16,0,0,60,0,56,0,6,34,8,2,36,52,10,0,0,0,0,36,0,44,56,54,26,4,22,56,46,0,0,3764,66
393,60,28,0,0,48,18,30,4,42,4,24,34,38,26,0,34,0,0,0,32,0,44,0,14,0,42,56,2,0,12,62,4,10,12,54,30,12,20,0,46,0,44,56,62,22,32,0,0,20,16,20,58,8,34,10,52,12,56,0,24,0,66,60,0,2,12,30,62,42,48,40,0,26,24,26,20,24,56,34,34,48,60,4,34,40,30,4,20,52,40,22,2,60,46,38,8,54,60,28,28,60,42,0,16,0,26,62,14,0,20,58,42,60,0,0,12,34,60,60,0,12,12,42,14,4,0,0,20,20,0,0,0,48,0,26,60,18,34,2,28,66,40,14,26,3704,66
394,54,0,16,0,40,14,0,6,0,2,0,36,0,20,32,36,10,0,0,0,0,44,20,12,2,48,44,10,0,0,56,0,6,22,62,0,0,32,54,28,40,44,54,0,22,36,50,64,22,16,28,60,6,54,16,0,0,62,32,16,0,64,0,0,2,10,0,62,40,46,48,68,10,30,28,40,32,54,36,16,0,48,2,40,60,50,10,22,46,58,22,2,44,48,32,14,60,56,18,28,40,38,36,16,0,16,60,12,68,46,0,28,58,62,0,0,30,0,60,0,10,0,40,20,6,36,54,22,20,64,0,18,46,0,0,60,16,40,2,38,64,32,0,28,3760,68
395,46,16,20,20,30,12,38,6,36,0,24,36,0,16,28,38,6,24,6,12,0,46,0,12,4,56,34,14,24,36,44,0,2,32,60,0,20,40,64,12,38,46,0,40,24,36,48,0,24,20,32,0,6,46,22,40,16,62,46,0,0,0,46,0,0,8,0,0,36,40,56,56,2,32,28,48,38,34,36,36,44,52,6,32,62,34,6,16,54,40,24,4,40,42,32,8,56,56,24,22,48,40,40,14,56,4,60,4,62,0,12,0,0,62,0,46,0,48,0,54,12,12,36,12,4,36,56,30,0,64,0,14,36,0,0,52,34,42,4,46,56,24,14,32,3776,64
396,40,0,12,0,0,6,38,0,32,16,22,36,16,8,30,42,0,0,0,24,10,38,20,12,12,62,32,0,12,46,28,36,0,38,50,0,26,42,0,4,40,46,0,26,24,36,48,56,26,20,30,56,14,12,24,36,6,38,40,6,46,0,36,44,4,8,38,40,28,34,58,0,8,26,42,36,28,42,44,42,60,50,8,40,46,42,12,26,48,48,26,6,54,56,34,16,56,58,32,28,24,46,42,20,68,12,62,22,60,0,40,32,46,0,58,0,10,42,44,44,14,12,30,20,4,30,56,12,22,0,0,4,0,68,58,42,48,42,12,56,54,16,22,38,4056,68
397,30,6,18,6,0,0,40,0,0,0,20,36,8,0,0,42,0,26,10,0,0,50,0,12,24,60,28,0,2,56,12,28,14,46,38,6,26,0,0,6,44,50,66,22,0,38,54,46,26,18,40,48,0,42,0,28,0,0,0,0,46,68,0,30,20,10,0,0,26,32,54,14,12,44,44,38,46,58,34,40,54,46,8,36,54,58,8,28,56,38,14,2,0,62,32,8,64,56,22,26,16,50,38,14,70,0,48,18,62,64,0,14,50,58,58,68,0,40,44,34,0,6,24,26,8,16,60,30,12,0,0,6,40,70,66,30,0,38,14,56,46,8,18,40,3820,70
398,26,0,16,4,16,0,32,2,26,10,0,36,0,8,24,0,0,30,20,0,40,54,0,14,34,52,22,18,14,60,0,0,20,54,26,2,30,52,44,16,44,0,0,16,30,40,62,46,28,20,46,0,10,0,32,18,16,52,0,36,38,0,0,34,20,8,0,2,22,26,48,10,18,32,44,60,56,40,42,26,54,48,10,46,60,46,8,22,60,46,26,2,44,52,20,0,60,62,24,28,38,36,36,14,60,62,0,14,60,60,0,40,46,56,54,60,2,36,0,16,4,0,0,26,8,0,60,30,22,0,0,0,26,0,62,20,0,32,0,0,36,2,18,42,3620,62
399,24,10,0,6,12,2,26,0,0,24,20,36,12,0,22,46,24,32,0,10,48,56,0,0,44,42,0,34,24,56,0,36,28,62,20,0,34,58,26,20,0,52,52,14,32,40,68,46,30,24,54,32,10,28,36,10,18,56,0,0,56,62,0,28,24,6,30,12,18,24,0,0,20,46,46,0,48,54,40,44,62,0,12,26,58,58,10,26,52,44,12,2,60,42,34,0,52,0,32,22,0,0,30,14,0,72,0,2,58,60,0,62,44,56,48,56,24,32,34,12,6,6,0,30,0,32,0,36,18,0,72,2,0,0,68,10,0,26,28,0,26,0,18,48,3688,72
400,0,0,0,14,0,0,44,2,22,24,0,36,0,0,24,46,30,14,2,4,38,58,16,0,54,28,0,26,0,46,32,0,34,58,0,0,0,62,14,28,44,54,40,12,32,40,62,0,30,26,58,24,10,0,38,0,14,54,52,58,56,66,46,0,0,4,26,20,14,18,40,38,16,54,28,0,48,54,32,40,62,58,14,40,46,0,12,14,58,38,22,2,40,36,18,18,2,62,24,26,72,0,42,14,0,66,58,14,58,58,56,0,0,54,42,48,36,0,28,2,0,0,0,0,0,34,0,20,0,58,0,2,36,0,72,0,0,18,32,0,14,10,0,52,3592,72
401,0,12,8,24,4,0,28,0,18,32,20,38,24,16,0,48,0,38,0,4,0,56,18,20,62,22,12,36,48,32,38,54,0,52,0,0,44,62,0,22,0,66,28,10,34,46,54,38,32,30,58,16,12,24,38,0,0,52,0,52,56,66,32,8,0,2,24,28,0,12,38,0,18,0,38,0,44,62,48,28,62,0,10,52,58,32,12,22,52,46,20,2,44,48,30,8,0,54,22,26,66,52,6,12,54,0,72,0,0,56,52,0,36,52,38,0,44,26,22,20,0,0,0,34,0,38,52,38,18,0,72,4,52,0,66,4,44,8,32,44,0,6,22,56,3784,72
402,18,14,0,36,6,0,38,0,16,30,0,38,34,0,0,50,0,26,2,0,56,34,20,0,62,20,10,36,58,18,32,0,48,0,8,0,48,0,6,0,0,70,24,8,0,52,40,38,34,32,52,14,0,18,36,18,0,0,58,58,0,62,36,14,0,2,20,38,4,10,34,0,20,32,52,52,38,64,44,0,62,58,10,50,52,48,4,20,0,40,24,2,48,0,34,20,0,30,14,18,0,70,34,8,0,58,62,62,56,52,44,58,36,0,30,30,0,24,18,0,6,10,0,24,0,32,58,38,4,62,70,6,58,36,70,8,0,2,32,32,4,16,26,64,3672,70
403,16,20,0,48,0,0,34,22,12,22,18,42,38,0,0,52,0,16,2,10,56,52,0,0,54,14,8,42,60,12,50,52,60,28,2,16,50,42,2,32,52,70,22,8,38,60,32,38,34,40,46,12,14,8,34,12,12,60,54,56,56,70,22,22,0,12,16,0,0,0,30,62,26,40,52,42,0,68,34,50,0,60,0,32,62,48,16,30,60,46,22,2,0,50,22,20,70,22,22,24,0,0,62,12,42,56,56,72,56,50,0,52,32,50,26,20,0,20,16,18,8,8,28,34,8,42,60,38,16,62,70,10,60,0,72,14,24,12,0,22,14,16,34,68,4256,72
404,16,16,0,54,0,20,28,36,6,36,22,48,42,14,32,0,36,30,4,14,48,42,24,26,40,10,0,38,54,6,0,34,64,24,4,0,58,30,6,24,52,60,20,8,42,68,28,36,36,46,36,10,16,2,30,28,12,58,52,36,58,68,50,28,0,22,14,0,10,4,28,54,26,30,52,54,0,64,48,46,60,64,14,36,58,46,12,0,54,40,24,2,0,52,0,20,68,52,0,28,38,58,74,34,0,50,48,70,52,0,28,46,0,0,20,12,30,0,0,0,6,8,0,32,4,0,54,28,30,68,70,0,58,24,74,16,12,0,24,0,0,10,42,64,4132,74
405,0,0,0,64,6,0,0,46,0,0,18,50,0,8,34,0,38,36,2,0,46,46,24,24,24,4,0,42,40,12,40,56,54,0,0,0,66,18,0,34,58,46,16,2,46,64,22,36,0,48,24,2,0,12,26,36,2,0,50,22,50,60,26,0,0,10,14,50,6,6,22,42,24,50,40,54,50,64,42,48,64,66,22,48,0,0,22,26,4,50,0,10,68,2,44,24,56,74,0,18,0,50,64,60,38,42,34,0,0,44,10,36,24,0,8,22,46,10,2,0,14,16,24,34,4,24,58,0,40,64,68,18,48,0,74,24,26,2,0,4,6,2,50,50,3740,74
406,16,0,0,68,2,16,6,58,4,36,22,0,0,0,0,0,40,0,8,26,38,52,24,30,16,2,2,38,24,14,0,0,42,0,0,18,62,16,0,16,68,40,14,6,0,0,14,38,36,58,14,0,16,0,22,24,6,48,0,4,0,74,0,0,58,46,8,46,16,0,26,44,30,0,44,0,46,0,50,0,68,58,16,40,62,0,0,22,0,42,24,2,74,0,16,14,0,0,70,14,0,46,0,76,40,40,18,52,50,0,0,0,24,36,2,0,44,6,8,0,0,8,0,26,16,36,58,14,48,68,70,14,44,40,76,26,22,0,0,2,24,0,58,38,3244,76
407,16,12,46,56,2,0,22,66,0,38,30,62,50,0,38,54,38,38,0,34,50,58,26,34,10,4,2,38,10,20,40,52,26,8,6,24,46,14,0,38,76,38,14,4,64,36,12,38,44,58,6,4,20,20,18,32,6,58,48,0,56,66,0,0,56,26,4,40,18,8,24,38,22,36,0,58,46,62,36,30,0,64,14,46,0,54,10,30,56,38,22,2,64,0,22,20,0,58,76,48,12,40,50,68,38,36,6,0,50,38,12,18,22,30,12,16,44,10,12,26,4,8,40,30,30,34,64,36,52,68,76,14,36,22,76,0,34,8,4,2,18,0,58,32,4240,76
408,16,20,0,38,0,12,38,56,0,36,36,68,52,0,0,60,0,38,14,0,48,0,26,42,0,4,0,38,0,30,0,56,14,6,12,22,0,12,14,0,64,0,12,4,74,26,10,38,48,56,8,4,22,24,14,0,6,60,0,0,50,76,58,0,60,0,2,38,0,8,22,0,24,0,38,56,54,0,0,42,68,0,14,38,6,40,8,24,0,16,24,2,58,76,50,8,32,0,0,76,6,38,40,60,38,30,10,0,52,36,0,8,0,24,14,0,38,16,22,0,8,6,26,32,40,38,56,0,54,64,74,6,24,40,76,20,36,0,16,4,26,0,56,0,3480,76
409,18,0,64,28,0,4,46,38,0,32,42,62,54,4,42,68,36,0,18,52,54,50,30,46,0,4,2,32,0,30,32,58,0,0,14,18,22,10,18,28,52,36,14,4,0,18,12,38,58,50,18,6,30,32,10,34,2,54,46,34,52,0,44,50,48,56,4,28,20,22,20,26,22,46,0,52,50,0,22,42,62,68,10,50,0,38,10,30,0,44,4,0,54,64,74,32,22,50,56,76,0,34,26,54,36,28,20,32,0,32,34,4,0,18,30,28,0,18,0,26,22,4,38,28,48,36,64,32,54,64,76,12,0,50,74,0,42,20,34,6,26,34,50,30,4216,76
410,24,38,64,24,4,0,56,18,0,18,46,48,36,8,44,62,34,28,28,64,46,58,34,52,6,0,0,38,8,30,40,54,0,0,10,14,16,10,16,0,0,0,16,6,48,14,10,38,64,40,26,6,38,36,8,44,6,58,0,46,52,60,64,44,62,48,8,0,24,0,18,20,0,42,0,56,52,64,44,0,46,64,10,36,54,24,14,28,58,68,0,4,44,58,72,60,16,40,0,66,6,30,0,48,34,26,24,30,0,0,40,4,18,14,0,34,48,16,20,30,36,4,38,18,52,38,66,0,52,52,68,0,0,44,72,18,36,24,48,6,16,42,36,28,4216,72
411,0,46,0,20,8,0,60,0,0,14,52,0,40,0,46,52,0,0,32,60,0,0,0,60,0,4,2,26,12,32,44,48,0,0,10,0,12,10,0,0,0,0,14,4,34,10,12,0,0,28,28,4,44,40,6,22,10,0,0,0,52,0,56,40,58,60,0,0,0,30,0,12,0,46,34,52,0,0,44,46,2,60,6,48,0,16,10,26,54,72,50,0,32,54,58,72,4,32,36,0,12,24,20,36,0,22,0,30,0,28,0,0,0,0,28,16,40,20,0,24,48,4,0,32,56,36,60,32,44,54,72,10,4,54,72,20,36,26,50,8,12,48,0,26,3212,72
412,28,50,0,0,10,28,0,12,0,4,62,32,48,20,0,40,38,18,38,50,0,0,0,68,14,6,4,0,26,24,50,0,0,2,10,0,12,10,16,26,40,32,16,4,28,8,10,38,0,18,30,6,50,40,6,4,14,50,38,60,50,68,58,34,54,0,20,4,34,28,14,2,0,0,40,60,40,62,40,0,24,0,8,0,0,0,2,18,48,60,70,0,20,42,52,72,4,0,32,0,0,16,0,30,34,18,34,26,38,24,24,6,10,2,42,32,0,20,14,0,0,4,38,32,58,0,60,28,0,32,72,10,10,52,70,16,28,26,0,10,4,54,0,0,3272,72
413,32,58,26,14,14,38,40,24,12,16,64,30,44,28,60,38,20,10,44,0,54,54,44,58,16,6,4,38,26,28,0,62,14,6,12,18,8,0,14,26,40,32,16,4,22,6,0,38,0,12,34,6,52,42,10,20,20,44,52,54,54,64,52,30,0,58,32,0,28,30,8,0,22,42,44,54,40,0,28,38,0,58,8,0,58,0,0,0,36,54,70,52,14,32,44,62,0,18,0,52,20,12,0,28,32,16,0,26,34,20,0,12,6,6,40,32,38,16,0,20,0,0,36,32,54,0,58,32,0,30,0,0,14,52,70,12,16,28,60,8,0,54,0,24,3724,70
414,0,62,10,4,10,44,0,0,0,0,54,24,24,28,62,0,0,0,52,18,50,0,0,0,30,16,12,32,36,0,0,56,0,18,18,24,10,2,0,42,0,30,8,4,0,4,0,36,34,0,0,4,0,32,12,34,18,24,10,42,16,58,0,0,12,28,10,0,0,0,0,0,0,50,0,54,0,62,34,44,62,0,14,52,50,72,0,20,0,42,58,70,4,24,28,52,0,0,24,0,0,2,2,0,0,12,34,26,0,16,42,14,16,10,0,18,0,8,2,26,56,12,0,0,0,10,62,28,0,18,72,12,4,52,70,0,0,0,62,0,0,50,10,20,2736,72
415,38,58,6,0,0,56,8,24,18,38,40,24,26,40,58,32,28,0,0,8,0,24,0,0,24,0,6,30,30,30,0,0,16,0,14,0,0,6,22,18,0,32,12,4,14,0,2,0,30,8,0,0,66,34,16,48,0,44,30,46,50,68,58,16,52,54,0,14,8,0,0,18,22,44,40,58,14,66,38,44,68,30,2,48,50,64,66,18,22,38,52,72,12,18,24,44,32,4,24,30,22,0,0,22,30,10,40,26,28,8,46,8,6,6,38,22,38,0,0,16,54,24,32,0,44,18,56,24,0,24,66,0,18,34,72,18,0,24,64,6,22,44,10,22,3532,72
416,0,48,4,8,0,60,22,42,22,52,30,24,6,42,0,32,24,24,56,4,0,18,0,0,0,14,4,0,24,28,0,0,14,8,14,26,2,8,22,0,0,32,14,4,0,0,4,38,22,10,0,4,0,0,24,0,0,24,30,42,42,0,0,12,42,52,34,0,0,18,0,40,24,0,48,0,0,0,30,0,0,0,14,0,42,0,72,0,14,0,0,66,14,10,18,36,32,8,22,24,0,4,8,20,28,10,0,26,28,6,0,10,0,2,36,22,0,4,4,20,0,0,38,28,40,24,56,24,24,24,66,8,0,32,72,0,14,18,60,4,30,34,12,0,2480,72
417,44,38,10,0,0,54,38,48,0,60,0,0,8,0,34,28,22,0,46,14,0,0,0,16,0,14,6,0,24,0,0,0,0,0,0,14,4,8,24,0,36,0,14,6,10,2,2,38,16,18,22,14,0,24,30,66,0,38,38,40,20,64,60,2,0,0,44,28,8,34,8,50,8,42,46,0,0,10,40,0,52,70,0,34,34,50,64,64,2,28,34,56,28,4,14,34,30,0,18,20,24,6,8,0,26,8,38,24,28,2,52,0,0,4,36,16,56,6,10,0,48,42,34,28,38,28,54,28,20,34,70,8,2,26,64,16,24,0,66,4,38,22,20,22,3148,70
